sales_id,product_id,location_id,customer_id,customer_id,location_id,order_id,product_id,order_date,ship_mode,state,region,postal_code,country,city,segment,customer_name,customer_key
2534,1027,384,209,209,384,CA-2015-111500,1027,2015-08-17 00:00:00,Standard Class,Arkansas,South,72209,United States,Little Rock,Corporate,Don Jones,DJ-13510
2535,1557,80,222,222,80,US-2018-117723,1557,2018-08-15 00:00:00,Second Class,Pennsylvania,East,19120,United States,Philadelphia,Corporate,Dionis Lloyd,DL-13495
2536,1084,543,467,467,543,CA-2016-143238,1084,2016-09-06 00:00:00,First Class,California,West,92253,United States,La Quinta,Corporate,Lori Olson,LO-17170
2537,806,229,721,721,229,CA-2016-168746,806,2016-01-27 00:00:00,Second Class,Ohio,East,44105,United States,Cleveland,Consumer,Seth Vernon,SV-20365
2538,1298,229,721,721,229,CA-2016-168746,1298,2016-01-27 00:00:00,Second Class,Ohio,East,44105,United States,Cleveland,Consumer,Seth Vernon,SV-20365
2539,1176,229,721,721,229,CA-2016-168746,1176,2016-01-27 00:00:00,Second Class,Ohio,East,44105,United States,Cleveland,Consumer,Seth Vernon,SV-20365
2540,817,577,268,268,577,CA-2016-113404,817,2016-07-16 00:00:00,Same Day,California,West,94122,United States,San Francisco,Corporate,Eleni McCrary,EM-13810
2541,822,577,268,268,577,CA-2016-113404,822,2016-07-16 00:00:00,Same Day,California,West,94122,United States,San Francisco,Corporate,Eleni McCrary,EM-13810
2542,12,491,426,426,491,CA-2017-144792,12,2017-04-30 00:00:00,Standard Class,Arizona,West,85254,United States,Scottsdale,Corporate,Ken Dana,KD-16615
2543,292,81,553,553,81,CA-2015-164385,292,2015-09-26 00:00:00,Second Class,Pennsylvania,East,19134,United States,Philadelphia,Corporate,Nicole Brennan,NB-18580
2544,388,10,44,44,10,US-2017-114174,388,2017-09-08 00:00:00,Standard Class,Massachusetts,East,2148,United States,Malden,Home Office,Anne Pryor,AP-10720
2545,231,10,44,44,10,US-2017-114174,231,2017-09-08 00:00:00,Standard Class,Massachusetts,East,2148,United States,Malden,Home Office,Anne Pryor,AP-10720
2546,284,589,357,357,589,CA-2018-108070,284,2018-04-16 00:00:00,Standard Class,California,West,95123,United States,San Jose,Consumer,Joel Eaton,JE-15745
2547,1223,589,357,357,589,CA-2018-108070,1223,2018-04-16 00:00:00,Standard Class,California,West,95123,United States,San Jose,Consumer,Joel Eaton,JE-15745
2548,1161,487,395,395,487,US-2016-128090,1161,2016-08-16 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,John Murray,JM-15865
2549,1398,487,395,395,487,US-2016-128090,1398,2016-08-16 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,John Murray,JM-15865
2550,1680,487,395,395,487,US-2016-128090,1680,2016-08-16 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,John Murray,JM-15865
2551,196,487,395,395,487,US-2016-128090,196,2016-08-16 00:00:00,Standard Class,Arizona,West,85023,United States,Phoenix,Consumer,John Murray,JM-15865
2552,25,217,7,7,217,CA-2018-101042,25,2018-11-19 00:00:00,Standard Class,Kentucky,South,42420,United States,Henderson,Consumer,Adrian Barton,AB-10105
2553,689,217,7,7,217,CA-2018-101042,689,2018-11-19 00:00:00,Standard Class,Kentucky,South,42420,United States,Henderson,Consumer,Adrian Barton,AB-10105
2554,1827,129,602,602,129,CA-2017-155439,1827,2017-09-14 00:00:00,Standard Class,South Carolina,South,29203,United States,Columbia,Home Office,Parhena Norris,PN-18775
2555,884,150,347,347,150,CA-2017-118626,884,2017-08-15 00:00:00,Standard Class,Florida,South,32303,United States,Tallahassee,Consumer,John Castell,JC-15775
2556,511,55,590,590,55,CA-2016-111458,511,2016-09-26 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Philip Fox,PF-19165
2557,469,423,119,119,423,US-2017-126844,469,2017-10-08 00:00:00,Standard Class,Texas,Central,77070,United States,Houston,Corporate,Bart Watters,BW-11110
2558,609,163,102,102,163,US-2016-112508,609,2016-03-24 00:00:00,Standard Class,Florida,South,33065,United States,Coral Springs,Corporate,Ben Peterman,BP-11185
2559,1224,480,754,754,480,CA-2016-147788,1224,2016-05-31 00:00:00,Standard Class,Utah,West,84057,United States,Orem,Consumer,Tamara Manning,TM-21010
2560,1441,480,754,754,480,CA-2016-147788,1441,2016-05-31 00:00:00,Standard Class,Utah,West,84057,United States,Orem,Consumer,Tamara Manning,TM-21010
2561,661,480,754,754,480,CA-2016-147788,661,2016-05-31 00:00:00,Standard Class,Utah,West,84057,United States,Orem,Consumer,Tamara Manning,TM-21010
2562,181,197,485,485,197,CA-2016-144288,181,2016-12-25 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Consumer,Maria Bertelson,MB-17305
2563,1830,197,485,485,197,CA-2016-144288,1830,2016-12-25 00:00:00,Standard Class,Tennessee,South,37211,United States,Nashville,Consumer,Maria Bertelson,MB-17305
2564,962,52,333,333,52,CA-2016-110632,962,2016-03-17 00:00:00,Second Class,New York,East,10009,United States,New York City,Corporate,Harold Ryan,HR-14830
2565,1545,52,333,333,52,CA-2016-110632,1545,2016-03-17 00:00:00,Second Class,New York,East,10009,United States,New York City,Corporate,Harold Ryan,HR-14830
2566,1075,215,73,73,215,CA-2018-109589,1075,2018-12-21 00:00:00,First Class,Kentucky,South,42104,United States,Bowling Green,Consumer,Brian Derr,BD-11635
2567,709,622,686,686,622,CA-2018-123967,709,2018-11-01 00:00:00,Second Class,Washington,West,98226,United States,Bellingham,Consumer,Sarah Foster,SF-20200
2568,829,622,686,686,622,CA-2018-123967,829,2018-11-01 00:00:00,Second Class,Washington,West,98226,United States,Bellingham,Consumer,Sarah Foster,SF-20200
2569,103,53,708,708,53,CA-2018-148929,103,2018-09-07 00:00:00,Standard Class,New York,East,10011,United States,New York City,Corporate,Stefania Perrino,SP-20620
2570,154,219,236,236,219,CA-2018-134404,154,2018-12-27 00:00:00,Same Day,Ohio,East,43055,United States,Newark,Corporate,Dan Reichenbach,DR-12880
2571,323,219,236,236,219,CA-2018-134404,323,2018-12-27 00:00:00,Same Day,Ohio,East,43055,United States,Newark,Corporate,Dan Reichenbach,DR-12880
2572,474,331,781,781,331,CA-2018-109778,474,2018-07-16 00:00:00,Standard Class,Illinois,Central,60098,United States,Woodstock,Home Office,Valerie Mitchum,VM-21685
2573,1003,397,160,160,397,CA-2017-155845,1003,2017-08-12 00:00:00,Second Class,Texas,Central,75007,United States,Carrollton,Consumer,Chris McAfee,CM-12235
2574,556,255,701,701,255,CA-2018-145128,556,2018-07-09 00:00:00,Standard Class,Indiana,Central,47905,United States,Lafayette,Home Office,Sean Miller,SM-20320
2575,628,144,618,618,144,CA-2015-129091,628,2015-11-22 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,Ruben Ausman,RA-19885
2576,703,144,618,618,144,CA-2015-129091,703,2015-11-22 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,Ruben Ausman,RA-19885
2577,1500,144,618,618,144,CA-2015-129091,1500,2015-11-22 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,Ruben Ausman,RA-19885
2578,809,144,618,618,144,CA-2015-129091,809,2015-11-22 00:00:00,Standard Class,Georgia,South,31907,United States,Columbus,Corporate,Ruben Ausman,RA-19885
2579,730,98,683,683,98,US-2015-155502,730,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2580,1375,98,683,683,98,US-2015-155502,1375,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2581,607,98,683,683,98,US-2015-155502,607,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2582,1345,98,683,683,98,US-2015-155502,1345,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2583,1044,98,683,683,98,US-2015-155502,1044,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2584,576,98,683,683,98,US-2015-155502,576,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2585,937,98,683,683,98,US-2015-155502,937,2015-01-26 00:00:00,Standard Class,Virginia,South,22304,United States,Alexandria,Home Office,Shirley Daniels,SD-20485
2586,4,417,177,177,417,CA-2016-121041,4,2016-11-03 00:00:00,Standard Class,Texas,Central,76117,United States,Haltom City,Corporate,Chris Selesnick,CS-12250
2587,1511,54,617,617,54,CA-2018-131695,1511,2018-06-30 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Ralph Arnett,RA-19285
2588,620,54,617,617,54,CA-2018-131695,620,2018-06-30 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Ralph Arnett,RA-19285
2589,1262,512,80,80,512,CA-2017-137729,1262,2017-05-05 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Home Office,Barry Franz,BF-11005
2590,433,512,80,80,512,CA-2017-137729,433,2017-05-05 00:00:00,Standard Class,California,West,90004,United States,Los Angeles,Home Office,Barry Franz,BF-11005
2591,616,330,684,684,330,US-2017-115455,616,2017-09-08 00:00:00,Standard Class,Illinois,Central,60090,United States,Wheeling,Consumer,Sanjit Engle,SE-20110
2592,369,330,684,684,330,US-2017-115455,369,2017-09-08 00:00:00,Standard Class,Illinois,Central,60090,United States,Wheeling,Consumer,Sanjit Engle,SE-20110
2593,1103,132,659,659,132,CA-2018-128300,1103,2018-11-24 00:00:00,Second Class,South Carolina,South,29483,United States,Summerville,Corporate,Roland Schwarz,RS-19765
2594,1647,132,659,659,132,CA-2018-128300,1647,2018-11-24 00:00:00,Second Class,South Carolina,South,29483,United States,Summerville,Corporate,Roland Schwarz,RS-19765
2595,1590,251,93,93,251,CA-2018-149048,1590,2018-05-13 00:00:00,Standard Class,Indiana,Central,47201,United States,Columbus,Corporate,Brian Moss,BM-11650
2596,896,251,93,93,251,CA-2018-149048,896,2018-05-13 00:00:00,Standard Class,Indiana,Central,47201,United States,Columbus,Corporate,Brian Moss,BM-11650
2597,1274,251,93,93,251,CA-2018-149048,1274,2018-05-13 00:00:00,Standard Class,Indiana,Central,47201,United States,Columbus,Corporate,Brian Moss,BM-11650
2598,1550,251,93,93,251,CA-2018-149048,1550,2018-05-13 00:00:00,Standard Class,Indiana,Central,47201,United States,Columbus,Corporate,Brian Moss,BM-11650
2599,787,251,93,93,251,CA-2018-149048,787,2018-05-13 00:00:00,Standard Class,Indiana,Central,47201,United States,Columbus,Corporate,Brian Moss,BM-11650
2600,1581,54,698,698,54,CA-2018-108553,1581,2018-04-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Sally Knutson,SK-19990
2601,72,54,698,698,54,CA-2018-108553,72,2018-04-23 00:00:00,Standard Class,New York,East,10024,United States,New York City,Consumer,Sally Knutson,SK-19990
2602,538,55,275,275,55,CA-2017-165848,538,2017-06-04 00:00:00,Same Day,New York,East,10035,United States,New York City,Consumer,Edward Nazzal,EN-13780
2603,1241,55,275,275,55,CA-2017-165848,1241,2017-06-04 00:00:00,Same Day,New York,East,10035,United States,New York City,Consumer,Edward Nazzal,EN-13780
2604,1435,55,275,275,55,CA-2017-165848,1435,2017-06-04 00:00:00,Same Day,New York,East,10035,United States,New York City,Consumer,Edward Nazzal,EN-13780
2605,996,55,275,275,55,CA-2017-165848,996,2017-06-04 00:00:00,Same Day,New York,East,10035,United States,New York City,Consumer,Edward Nazzal,EN-13780
2606,235,149,441,441,149,CA-2015-112718,235,2015-12-16 00:00:00,Standard Class,Florida,South,32216,United States,Jacksonville,Corporate,Kean Nguyen,KN-16450
2607,308,536,507,507,536,CA-2017-154053,308,2017-03-04 00:00:00,Standard Class,California,West,92024,United States,Encinitas,Home Office,Michael Granlund,MG-17890
2608,961,412,490,490,412,CA-2015-127446,961,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2609,232,412,490,490,412,CA-2015-127446,232,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2610,368,412,490,490,412,CA-2015-127446,368,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2611,231,412,490,490,412,CA-2015-127446,231,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2612,1477,412,490,490,412,CA-2015-127446,1477,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2613,1052,412,490,490,412,CA-2015-127446,1052,2015-11-25 00:00:00,Standard Class,Texas,Central,76017,United States,Arlington,Corporate,Matt Collister,MC-17590
2614,766,516,97,97,516,CA-2017-137204,766,2017-04-28 00:00:00,Standard Class,California,West,90045,United States,Los Angeles,Corporate,Bill Overfelt,BO-11350
2615,319,517,20,20,517,CA-2015-147298,319,2015-04-26 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,Aleksandra Gannaway,AG-10300
2616,56,517,20,20,517,CA-2015-147298,56,2015-04-26 00:00:00,Standard Class,California,West,90049,United States,Los Angeles,Corporate,Aleksandra Gannaway,AG-10300
2617,207,576,537,537,576,CA-2018-147942,207,2018-04-01 00:00:00,Standard Class,California,West,94110,United States,San Francisco,Consumer,Maribeth Schnelling,MS-17365
2618,638,576,537,537,576,CA-2018-147942,638,2018-04-01 00:00:00,Standard Class,California,West,94110,United States,San Francisco,Consumer,Maribeth Schnelling,MS-17365
2619,515,506,394,394,506,CA-2018-115931,515,2018-12-22 00:00:00,Standard Class,New Mexico,West,88220,United States,Carlsbad,Corporate,Jim Mitchum,JM-15655
2620,911,506,394,394,506,CA-2018-115931,911,2018-12-22 00:00:00,Standard Class,New Mexico,West,88220,United States,Carlsbad,Corporate,Jim Mitchum,JM-15655
2621,588,506,394,394,506,CA-2018-115931,588,2018-12-22 00:00:00,Standard Class,New Mexico,West,88220,United States,Carlsbad,Corporate,Jim Mitchum,JM-15655
2622,228,506,394,394,506,CA-2018-115931,228,2018-12-22 00:00:00,Standard Class,New Mexico,West,88220,United States,Carlsbad,Corporate,Jim Mitchum,JM-15655
2623,1816,357,492,492,357,CA-2015-164861,1816,2015-12-03 00:00:00,Second Class,Missouri,Central,63116,United States,Saint Louis,Corporate,Matthew Clasen,MC-17635
2624,395,54,731,731,54,CA-2018-127180,395,2018-10-22 00:00:00,First Class,New York,East,10024,United States,New York City,Home Office,Tom Ashbrook,TA-21385
2625,1293,54,731,731,54,CA-2018-127180,1293,2018-10-22 00:00:00,First Class,New York,East,10024,United States,New York City,Home Office,Tom Ashbrook,TA-21385
2626,773,54,731,731,54,CA-2018-127180,773,2018-10-22 00:00:00,First Class,New York,East,10024,United States,New York City,Home Office,Tom Ashbrook,TA-21385
2627,892,54,731,731,54,CA-2018-127180,892,2018-10-22 00:00:00,First Class,New York,East,10024,United States,New York City,Home Office,Tom Ashbrook,TA-21385
2628,1403,240,667,667,240,US-2018-165344,1403,2018-11-13 00:00:00,First Class,Ohio,East,45503,United States,Springfield,Corporate,Sean Braxton,SB-20290
2629,603,240,667,667,240,US-2018-165344,603,2018-11-13 00:00:00,First Class,Ohio,East,45503,United States,Springfield,Corporate,Sean Braxton,SB-20290
2630,71,240,667,667,240,US-2018-165344,71,2018-11-13 00:00:00,First Class,Ohio,East,45503,United States,Springfield,Corporate,Sean Braxton,SB-20290
2631,1747,394,8,8,394,CA-2016-168186,1747,2016-09-10 00:00:00,Standard Class,Oklahoma,Central,74133,United States,Tulsa,Consumer,Aimee Bixby,AB-10150
2632,16,617,360,360,617,US-2018-110604,16,2018-05-15 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Jason Fortune-,JF-15295
2633,1384,617,360,360,617,US-2018-110604,1384,2018-05-15 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Jason Fortune-,JF-15295
2634,1371,617,360,360,617,US-2018-110604,1371,2018-05-15 00:00:00,Standard Class,Washington,West,98103,United States,Seattle,Consumer,Jason Fortune-,JF-15295
2635,1493,124,79,79,124,CA-2016-116750,1493,2016-07-05 00:00:00,Second Class,North Carolina,South,28314,United States,Fayetteville,Corporate,Barbara Fisher,BF-10975
2636,1651,124,79,79,124,CA-2016-116750,1651,2016-07-05 00:00:00,Second Class,North Carolina,South,28314,United States,Fayetteville,Corporate,Barbara Fisher,BF-10975
2637,661,516,772,772,516,CA-2016-162369,661,2016-08-15 00:00:00,Standard Class,California,West,90045,United States,Los Angeles,Corporate,Tim Taslimi,TT-21265
2638,1573,55,665,665,55,CA-2018-108441,1573,2018-06-12 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Sarah Bern,SB-20170
2639,135,55,665,665,55,CA-2018-108441,135,2018-06-12 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Sarah Bern,SB-20170
2640,351,55,665,665,55,CA-2018-108441,351,2018-06-12 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Sarah Bern,SB-20170
2641,1377,55,665,665,55,CA-2018-108441,1377,2018-06-12 00:00:00,Standard Class,New York,East,10035,United States,New York City,Consumer,Sarah Bern,SB-20170
2642,141,382,466,466,382,CA-2016-169740,141,2016-02-20 00:00:00,Standard Class,Arkansas,South,71901,United States,Hot Springs,Consumer,Liz MacKendrick,LM-17065
2643,1623,342,414,414,342,CA-2017-124051,1623,2017-12-29 00:00:00,First Class,Illinois,Central,60505,United States,Aurora,Consumer,Kelly Andreada,KA-16525
2644,1107,116,83,83,116,CA-2017-149111,1107,2017-04-17 00:00:00,Second Class,North Carolina,South,27604,United States,Raleigh,Home Office,Ben Ferrer,BF-11170
2645,729,116,83,83,116,CA-2017-149111,729,2017-04-17 00:00:00,Second Class,North Carolina,South,27604,United States,Raleigh,Home Office,Ben Ferrer,BF-11170
2646,618,394,738,738,394,CA-2015-131002,618,2015-09-07 00:00:00,Second Class,Oklahoma,Central,74133,United States,Tulsa,Consumer,Tom Boeckenhauer,TB-21400
2647,692,394,738,738,394,CA-2015-131002,692,2015-09-07 00:00:00,Second Class,Oklahoma,Central,74133,United States,Tulsa,Consumer,Tom Boeckenhauer,TB-21400
2648,1801,394,738,738,394,CA-2015-131002,1801,2015-09-07 00:00:00,Second Class,Oklahoma,Central,74133,United States,Tulsa,Consumer,Tom Boeckenhauer,TB-21400
2649,25,394,738,738,394,CA-2015-131002,25,2015-09-07 00:00:00,Second Class,Oklahoma,Central,74133,United States,Tulsa,Consumer,Tom Boeckenhauer,TB-21400
